TITLE = "MESH AND SOLUTIONS" 
VARIABLES = "X", "Y", "RANK", "HLEVEL", "VAR", "KEY", 
ZONE T= "IEL     0",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.00000  0.00000  0  3  0  9
0.00000  0.06250  0  3  0  9
0.06250  0.00000  0  3  0  9
0.06250  0.06250  0  3  0  9
ZONE T= "IEL     1",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.00000  0.06250  0  3  0  18
0.00000  0.12500  0  3  0  18
0.06250  0.06250  0  3  0  18
0.06250  0.12500  0  3  0  18
ZONE T= "IEL     2",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.06250  0.06250  0  3  1  31
0.06250  0.12500  0  3  1  31
0.12500  0.06250  0  3  1  31
0.12500  0.12500  0  3  1  31
ZONE T= "IEL     3",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.06250  0.00000  0  3  1  13
0.06250  0.06250  0  3  1  13
0.12500  0.00000  0  3  1  13
0.12500  0.06250  0  3  1  13
ZONE T= "IEL     4",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.12500  0.00000  0  2  1  8
0.12500  0.12500  0  2  1  8
0.25000  0.00000  0  2  1  8
0.25000  0.12500  0  2  1  8
ZONE T= "IEL     5",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.12500  0.12500  0  2  1  23
0.12500  0.25000  0  2  1  23
0.25000  0.12500  0  2  1  23
0.25000  0.25000  0  2  1  23
ZONE T= "IEL     6",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.00000  0.12500  0  2  0  12
0.00000  0.25000  0  2  0  12
0.12500  0.12500  0  2  0  12
0.12500  0.25000  0  2  0  12
ZONE T= "IEL     7",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.00000  0.25000  0  1  0  7
0.00000  0.50000  0  1  0  7
0.25000  0.25000  0  1  0  7
0.25000  0.50000  0  1  0  7
ZONE T= "IEL     8",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.25000  0.25000  0  3  1  949
0.25000  0.31250  0  3  1  949
0.31250  0.25000  0  3  1  949
0.31250  0.31250  0  3  1  949
ZONE T= "IEL     9",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.31250  0.25000  0  3  0  1381
0.31250  0.31250  0  3  0  1381
0.37500  0.25000  0  3  0  1381
0.37500  0.31250  0  3  0  1381
ZONE T= "IEL    10",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.31250  0.31250  0  3  0  2019
0.31250  0.37500  0  3  0  2019
0.37500  0.31250  0  3  0  2019
0.37500  0.37500  0  3  0  2019
ZONE T= "IEL    11",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.25000  0.31250  0  3  1  1434
0.25000  0.37500  0  3  1  1434
0.31250  0.31250  0  3  1  1434
0.31250  0.37500  0  3  1  1434
ZONE T= "IEL    12",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.25000  0.37500  0  2  1  212
0.25000  0.50000  0  2  1  212
0.37500  0.37500  0  2  1  212
0.37500  0.50000  0  2  1  212
ZONE T= "IEL    13",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.37500  0.37500  0  2  0  353
0.37500  0.50000  0  2  0  353
0.50000  0.37500  0  2  0  353
0.50000  0.50000  0  2  0  353
ZONE T= "IEL    14",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.43750  0.31250  0  3  1  3744
0.43750  0.37500  0  3  1  3744
0.50000  0.31250  0  3  1  3744
0.50000  0.37500  0  3  1  3744
ZONE T= "IEL    15",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.37500  0.31250  0  3  0  2778
0.37500  0.37500  0  3  0  2778
0.43750  0.31250  0  3  0  2778
0.43750  0.37500  0  3  0  2778
ZONE T= "IEL    16",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.37500  0.25000  0  3  0  1956
0.37500  0.31250  0  3  0  1956
0.43750  0.25000  0  3  0  1956
0.43750  0.31250  0  3  0  1956
ZONE T= "IEL    17",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.43750  0.25000  0  3  1  2704
0.43750  0.31250  0  3  1  2704
0.50000  0.25000  0  3  1  2704
0.50000  0.31250  0  3  1  2704
ZONE T= "IEL    18",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.37500  0.12500  0  2  0  93
0.37500  0.25000  0  2  0  93
0.50000  0.12500  0  2  0  93
0.50000  0.25000  0  2  0  93
ZONE T= "IEL    19",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.25000  0.12500  0  2  0  47
0.25000  0.25000  0  2  0  47
0.37500  0.12500  0  2  0  47
0.37500  0.25000  0  2  0  47
ZONE T= "IEL    20",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.25000  0.00000  0  2  0  17
0.25000  0.12500  0  2  0  17
0.37500  0.00000  0  2  0  17
0.37500  0.12500  0  2  0  17
ZONE T= "IEL    21",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.37500  0.00000  0  2  0  38
0.37500  0.12500  0  2  0  38
0.50000  0.00000  0  2  0  38
0.50000  0.12500  0  2  0  38
ZONE T= "IEL    22",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.00000  1  3  0  783
0.50000  0.06250  1  3  0  783
0.56250  0.00000  1  3  0  783
0.56250  0.06250  1  3  0  783
ZONE T= "IEL    23",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.56250  0.00000  1  3  1  1179
0.56250  0.06250  1  3  1  1179
0.62500  0.00000  1  3  1  1179
0.62500  0.06250  1  3  1  1179
ZONE T= "IEL    24",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.56250  0.06250  1  3  1  1773
0.56250  0.12500  1  3  1  1773
0.62500  0.06250  1  3  1  1773
0.62500  0.12500  1  3  1  1773
ZONE T= "IEL    25",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.06250  1  3  0  1228
0.50000  0.12500  1  3  0  1228
0.56250  0.06250  1  3  0  1228
0.56250  0.12500  1  3  0  1228
ZONE T= "IEL    26",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.12500  1  2  0  173
0.50000  0.25000  1  2  0  173
0.62500  0.12500  1  2  0  173
0.62500  0.25000  1  2  0  173
ZONE T= "IEL    27",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.62500  0.12500  1  2  1  302
0.62500  0.25000  1  2  1  302
0.75000  0.12500  1  2  1  302
0.75000  0.25000  1  2  1  302
ZONE T= "IEL    28",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.62500  0.00000  1  2  1  155
0.62500  0.12500  1  2  1  155
0.75000  0.00000  1  2  1  155
0.75000  0.12500  1  2  1  155
ZONE T= "IEL    29",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.00000  1  1  0  29
0.75000  0.25000  1  1  0  29
1.00000  0.00000  1  1  0  29
1.00000  0.25000  1  1  0  29
ZONE T= "IEL    30",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.25000  1  3  0  10299
0.75000  0.31250  1  3  0  10299
0.81250  0.25000  1  3  0  10299
0.81250  0.31250  1  3  0  10299
ZONE T= "IEL    31",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.31250  1  3  0  13044
0.75000  0.37500  1  3  0  13044
0.81250  0.31250  1  3  0  13044
0.81250  0.37500  1  3  0  13044
ZONE T= "IEL    32",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.81250  0.31250  1  3  0  16113
0.81250  0.37500  1  3  0  16113
0.87500  0.31250  1  3  0  16113
0.87500  0.37500  1  3  0  16113
ZONE T= "IEL    33",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.81250  0.25000  1  3  0  12883
0.81250  0.31250  1  3  0  12883
0.87500  0.25000  1  3  0  12883
0.87500  0.31250  1  3  0  12883
ZONE T= "IEL    34",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.87500  0.25000  1  2  0  1227
0.87500  0.37500  1  2  0  1227
1.00000  0.25000  1  2  0  1227
1.00000  0.37500  1  2  0  1227
ZONE T= "IEL    35",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.87500  0.37500  1  2  0  1832
0.87500  0.50000  1  2  0  1832
1.00000  0.37500  1  2  0  1832
1.00000  0.50000  1  2  0  1832
ZONE T= "IEL    36",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.81250  0.43750  1  3  0  24313
0.81250  0.50000  1  3  0  24313
0.87500  0.43750  1  3  0  24313
0.87500  0.50000  1  3  0  24313
ZONE T= "IEL    37",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.81250  0.37500  1  3  0  19903
0.81250  0.43750  1  3  0  19903
0.87500  0.37500  1  3  0  19903
0.87500  0.43750  1  3  0  19903
ZONE T= "IEL    38",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.37500  1  3  0  16293
0.75000  0.43750  1  3  0  16293
0.81250  0.37500  1  3  0  16293
0.81250  0.43750  1  3  0  16293
ZONE T= "IEL    39",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.43750  1  3  0  20103
0.75000  0.50000  1  3  0  20103
0.81250  0.43750  1  3  0  20103
0.81250  0.50000  1  3  0  20103
ZONE T= "IEL    40",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.62500  0.37500  1  2  0  863
0.62500  0.50000  1  2  0  863
0.75000  0.37500  1  2  0  863
0.75000  0.50000  1  2  0  863
ZONE T= "IEL    41",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.62500  0.25000  1  2  0  530
0.62500  0.37500  1  2  0  530
0.75000  0.25000  1  2  0  530
0.75000  0.37500  1  2  0  530
ZONE T= "IEL    42",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.25000  1  2  1  327
0.50000  0.37500  1  2  1  327
0.62500  0.25000  1  2  1  327
0.62500  0.37500  1  2  1  327
ZONE T= "IEL    43",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.37500  1  2  1  563
0.50000  0.50000  1  2  1  563
0.62500  0.37500  1  2  1  563
0.62500  0.50000  1  2  1  563
ZONE T= "IEL    44",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.50000  2  3  1  10881
0.50000  0.56250  2  3  1  10881
0.56250  0.50000  2  3  1  10881
0.56250  0.56250  2  3  1  10881
ZONE T= "IEL    45",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.56250  0.50000  2  3  1  13533
0.56250  0.56250  2  3  1  13533
0.62500  0.50000  2  3  1  13533
0.62500  0.56250  2  3  1  13533
ZONE T= "IEL    46",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.56250  0.56250  2  3  1  16839
0.56250  0.62500  2  3  1  16839
0.62500  0.56250  2  3  1  16839
0.62500  0.62500  2  3  1  16839
ZONE T= "IEL    47",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.56250  2  3  1  13698
0.50000  0.62500  2  3  1  13698
0.56250  0.56250  2  3  1  13698
0.56250  0.62500  2  3  1  13698
ZONE T= "IEL    48",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.50000  0.62500  2  2  1  1380
0.50000  0.75000  2  2  1  1380
0.62500  0.62500  2  2  1  1380
0.62500  0.75000  2  2  1  1380
ZONE T= "IEL    49",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.62500  0.62500  2  2  1  1955
0.62500  0.75000  2  2  1  1955
0.75000  0.62500  2  2  1  1955
0.75000  0.75000  2  2  1  1955
ZONE T= "IEL    50",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.62500  0.50000  2  2  1  1328
0.62500  0.62500  2  2  1  1328
0.75000  0.50000  2  2  1  1328
0.75000  0.62500  2  2  1  1328
ZONE T= "IEL    51",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.50000  2  1  0  172
0.75000  0.75000  2  1  0  172
1.00000  0.50000  2  1  0  172
1.00000  0.75000  2  1  0  172
ZONE T= "IEL    52",  I=2, J=2, SOLUTIONTIME=0.15000, DATAPACKING = POINT
0.75000  0.75000  2  3  1  49773
0.75000  0.81250  2  3  1  49773
0.81250  0.75000  2  3  1  49773
0.81250  0.81250  2  3  1  49773
